,Zipcode,Score,City,County,Lat,Long,State,id,CountyScore
804,77597,1,Wallisville,Chambers County,29.85,-94.66,Texas,48071,7
806,78744,1,Austin,Travis County,30.18,-97.74,Texas,48453,52
809,79414,1,Lubbock,Lubbock County,33.55,-101.92,Texas,48303,26
810,75165,1,Waxahachie,Ellis County,32.4,-96.8,Texas,48139,10
811,77530,1,Channelview,Harris County,29.78,-95.11,Texas,48201,271
812,78410,1,Corpus Christi,Nueces County,27.84,-97.6,Texas,48355,62
813,78410,1,Corpus Christi,Nueces County,27.84,-97.6,Texas,48355,62
814,79924,1,El Paso,El Paso County,31.89,-106.43,Texas,48141,31
815,79903,1,El Paso,El Paso County,31.79,-106.45,Texas,48141,31
816,77598,1,Webster,Harris County,29.55,-95.14,Texas,48201,271
820,78861,1,Hondo,Medina County,29.4,-99.2,Texas,48325,5
827,76082,1,Springtown,Parker County,33.0,-97.7,Texas,48367,14
828,78641,1,Leander,Williamson County,30.5,-97.9,Texas,48491,24
831,77351,1,Livingston,Polk County,30.7,-94.8,Texas,48373,7
835,77656,1,Silsbee,Hardin County,30.3,-94.2,Texas,48199,10
838,77437,1,El Campo,Wharton County,29.2,-96.3,Texas,48481,5
839,75074,1,Plano,Collin County,33.04,-96.67,Texas,48085,28
841,75035,1,Frisco,Collin County,33.16,-96.77,Texas,48085,28
842,79936,1,El Paso,El Paso County,31.78,-106.31,Texas,48141,31
843,77706,1,Beaumont,Jefferson County,30.1,-94.17,Texas,48245,15
848,77060,1,Houston,Harris County,29.93,-95.4,Texas,48201,271
849,78412,1,Corpus Christi,Nueces County,27.72,-97.35,Texas,48355,62
851,78633,1,Georgetown,Williamson County,30.7,-97.8,Texas,48491,24
853,77088,1,Houston,Harris County,29.88,-95.45,Texas,48201,271
855,77091,1,Houston,Harris County,29.86,-95.44,Texas,48201,271
856,79928,1,El Paso,El Paso County,31.6,-106.1,Texas,48141,31
857,76502,1,Temple,Bell County,31.1,-97.4,Texas,48027,41
858,77365,1,Porter,Montgomery County,30.11,-95.27,Texas,48339,28
859,75218,1,Dallas,Dallas County,32.84,-96.7,Texas,48113,165
860,78217,1,San Antonio,Bexar County,29.55,-98.43,Texas,48029,113
861,75703,1,Tyler,Smith County,32.2,-95.3,Texas,48423,20
863,76012,1,Arlington,Tarrant County,32.76,-97.15,Texas,48439,147
864,77514,1,Anahuac,Chambers County,29.7,-94.6,Texas,48071,7
865,77706,1,Beaumont,Jefferson County,30.1,-94.17,Texas,48245,15
866,77074,1,Houston,Harris County,29.69,-95.53,Texas,48201,271
867,77067,1,Houston,Harris County,29.95,-95.45,Texas,48201,271
869,78220,1,San Antonio,Bexar County,29.41,-98.39,Texas,48029,113
870,78201,1,San Antonio,Bexar County,29.48,-98.53,Texas,48029,113
872,79735,1,Fort Stockton,Pecos County,30.6,-102.7,Texas,48371,3
874,77590,1,Texas City,Galveston County,29.4,-94.89,Texas,48167,29
875,75951,1,Jasper,Jasper County,30.9,-94.2,Texas,48241,7
877,76367,1,Iowa Park,Wichita County,34.0,-98.7,Texas,48485,14
878,77331,1,Coldspring,San Jacinto County,30.6,-95.2,Texas,48407,13
884,77083,1,Houston,Harris County,29.69,-95.65,Texas,48201,271
888,75061,1,Irving,Dallas County,32.83,-97.01,Texas,48113,165
890,77904,1,Victoria,Victoria County,28.9,-97.0,Texas,48469,12
891,79423,1,Lubbock,Lubbock County,33.4,-101.9,Texas,48303,26
892,76248,1,Keller,Tarrant County,32.93,-97.22,Texas,48439,147
898,77535,1,Dayton,Liberty County,30.1,-94.9,Texas,48291,4
899,79936,1,El Paso,El Paso County,31.78,-106.31,Texas,48141,31
902,76033,1,Cleburne,Johnson County,32.3,-97.5,Texas,48251,15
903,77328,1,Cleveland,San Jacinto County,30.4,-95.2,Texas,48407,13
906,78250,1,San Antonio,Bexar County,29.5,-98.67,Texas,48029,113
907,78759,1,Austin,Travis County,30.4,-97.75,Texas,48453,52
908,76114,1,Fort Worth,Tarrant County,32.78,-97.39,Texas,48439,147
910,79007,1,Borger,Hutchinson County,35.8,-101.3,Texas,48233,4
913,77371,1,Shepherd,San Jacinto County,30.5,-95.0,Texas,48407,13
914,75831,1,Buffalo,Leon County,31.4,-96.0,Texas,48289,2
915,78613,1,Cedar Park,Williamson County,30.5,-97.82,Texas,48491,24
918,75237,1,Dallas,Dallas County,32.66,-96.87,Texas,48113,165
919,77088,1,Houston,Harris County,29.88,-95.45,Texas,48201,271
920,78237,1,San Antonio,Bexar County,29.42,-98.57,Texas,48029,113
924,77067,1,Houston,Harris County,29.95,-95.45,Texas,48201,271
927,77365,1,Porter,Montgomery County,30.11,-95.27,Texas,48339,28
930,76574,1,Taylor,Williamson County,30.6,-97.4,Texas,48491,24
934,78010,1,Center Point,Kerr County,29.9,-99.1,Texas,48265,9
935,77049,3,Houston,Harris County,29.84,-95.15,Texas,48201,271
938,76301,1,Wichita Falls,Wichita County,33.91,-98.48,Texas,48485,14
941,76431,1,Chico,Wise County,33.3,-97.9,Texas,48497,8
943,76448,1,Eastland,Eastland County,32.4,-98.8,Texas,48133,3
944,77328,1,Cleveland,San Jacinto County,30.4,-95.2,Texas,48407,13
945,75980,1,Zavalla,Angelina County,31.1,-94.3,Texas,48005,7
947,76134,1,Fort Worth,Tarrant County,32.64,-97.33,Texas,48439,147
949,75638,1,Daingerfield,Morris County,33.0,-94.7,Texas,48343,2
950,77640,1,Port Arthur,Jefferson County,29.8,-94.1,Texas,48245,15
952,77028,3,Houston,Harris County,29.83,-95.29,Texas,48201,271
953,75020,1,Denison,Grayson County,33.76,-96.6,Texas,48181,12
955,75115,1,Desoto,Dallas County,32.61,-96.87,Texas,48113,165
957,76021,1,Bedford,Tarrant County,32.85,-97.13,Texas,48439,147
959,77399,1,Livingston,Polk County,,,Texas,48373,7
961,76017,1,Arlington,Tarrant County,32.66,-97.17,Texas,48439,147
963,75662,1,Kilgore,Gregg County,32.4,-94.9,Texas,48183,15
965,75604,1,Longview,Gregg County,32.52,-94.84,Texas,48183,15
972,78657,3,Horseshoe Bay,Llano County,30.53,-98.37,Texas,48299,6
974,78373,1,Port Aransas,Nueces County,27.8,-97.2,Texas,48355,62
975,76063,1,Mansfield,Tarrant County,32.57,-97.13,Texas,48439,147
977,78205,1,San Antonio,Bexar County,29.43,-98.49,Texas,48029,113
980,79904,1,El Paso,El Paso County,31.86,-106.45,Texas,48141,31
983,78237,1,San Antonio,Bexar County,29.42,-98.57,Texas,48029,113
984,76048,1,Granbury,Hood County,32.4,-97.8,Texas,48221,3
985,78418,1,Corpus Christi,Nueces County,27.5,-97.3,Texas,48355,62
993,77354,1,Magnolia,Montgomery County,30.2,-95.7,Texas,48339,28
994,79415,1,Lubbock,Lubbock County,33.7,-101.9,Texas,48303,26
997,79109,1,Amarillo,Randall County,35.16,-101.88,Texas,48381,10
998,76067,1,Mineral Wells,Palo Pinto County,32.8,-98.2,Texas,48363,12
1000,78264,1,San Antonio,Bexar County,29.21,-98.5,Texas,48029,113
1008,77979,1,Port Lavaca,Calhoun County,28.6,-96.7,Texas,48057,3
1009,78748,1,Austin,Travis County,30.16,-97.82,Texas,48453,52
1010,75050,1,Grand Prairie,Dallas County,32.78,-96.99,Texas,48113,165
1016,76033,1,Cleburne,Johnson County,32.3,-97.5,Texas,48251,15
1017,76671,1,Morgan,Bosque County,32.0,-97.6,Texas,48035,3
1018,78245,1,San Antonio,Bexar County,29.41,-98.72,Texas,48029,113
1019,76549,1,Killeen,Bell County,31.0,-97.8,Texas,48027,41
1020,76006,1,Arlington,Tarrant County,32.78,-97.1,Texas,48439,147
1021,78213,1,San Antonio,Bexar County,29.52,-98.53,Texas,48029,113
1022,78586,1,San Benito,Cameron County,26.1,-97.6,Texas,48061,26
1023,75442,1,Farmersville,Collin County,33.2,-96.3,Texas,48085,28
1025,79915,1,El Paso,El Paso County,31.75,-106.38,Texas,48141,31
1027,79423,1,Lubbock,Lubbock County,33.4,-101.9,Texas,48303,26
1029,76424,1,Breckenridge,Stephens County,32.8,-98.9,Texas,48429,3
1030,75020,1,Denison,Grayson County,33.76,-96.6,Texas,48181,12
1031,76051,1,Grapevine,Tarrant County,32.94,-97.07,Texas,48439,147
1033,77056,1,Houston,Harris County,29.75,-95.47,Texas,48201,271
1036,77840,1,College Station,Brazos County,30.61,-96.32,Texas,48041,8
1040,76011,1,Arlington,Tarrant County,32.76,-97.08,Texas,48439,147
1041,77469,1,Richmond,Fort Bend County,29.5,-95.7,Texas,48157,19
1043,79110,1,Amarillo,Randall County,35.15,-101.87,Texas,48381,10
1044,77057,1,Houston,Harris County,29.75,-95.49,Texas,48201,271
1045,75961,2,Nacogdoches,Nacogdoches County,31.6,-94.5,Texas,48347,20
1048,76502,1,Temple,Bell County,31.1,-97.4,Texas,48027,41
1050,78028,1,Kerrville,Kerr County,30.1,-99.2,Texas,48265,9
1051,77070,1,Houston,Harris County,29.98,-95.58,Texas,48201,271
1055,77833,1,Brenham,Washington County,30.2,-96.4,Texas,48477,5
1058,78227,1,San Antonio,Bexar County,29.39,-98.64,Texas,48029,113
1059,75109,1,Corsicana,Navarro County,32.1,-96.3,Texas,48349,8
1060,77009,1,Houston,Harris County,29.79,-95.37,Texas,48201,271
1062,75240,1,Dallas,Dallas County,32.93,-96.79,Texas,48113,165
1067,75401,1,Greenville,Hunt County,33.2,-96.1,Texas,48231,9
1068,78249,1,San Antonio,Bexar County,29.57,-98.62,Texas,48029,113
1069,77407,1,Richmond,Fort Bend County,29.66,-95.73,Texas,48157,19
1070,75654,1,Henderson,Rusk County,32.1,-94.8,Texas,48401,12
1071,78102,1,Beeville,Bee County,28.4,-97.7,Texas,48025,3
1074,75217,1,Dallas,Dallas County,32.7,-96.68,Texas,48113,165
1076,76310,1,Wichita Falls,Wichita County,33.8,-98.5,Texas,48485,14
1077,78640,1,Kyle,Hays County,30.0,-97.8,Texas,48209,11
1078,79382,1,Wolfforth,Lubbock County,33.46,-102.02,Texas,48303,26
1081,78244,1,San Antonio,Bexar County,29.48,-98.34,Texas,48029,113
1082,75115,1,Desoto,Dallas County,32.61,-96.87,Texas,48113,165
1085,77506,1,Pasadena,Harris County,29.71,-95.21,Texas,48201,271
1088,78702,1,Austin,Travis County,30.26,-97.71,Texas,48453,52
1089,75023,1,Plano,Collin County,33.05,-96.73,Texas,48085,28
1091,76360,1,Electra,Wichita County,34.0,-99.0,Texas,48485,14
1093,76108,1,Fort Worth,Tarrant County,32.78,-97.51,Texas,48439,147
1096,77429,1,Cypress,Harris County,29.98,-95.66,Texas,48201,271
1097,76577,3,Thorndale,Milam County,30.6,-97.2,Texas,48331,27
1098,75216,1,Dallas,Dallas County,32.71,-96.77,Texas,48113,165
1101,76903,1,San Angelo,Tom Green County,31.47,-100.43,Texas,48451,11
1102,77014,1,Houston,Harris County,29.99,-95.46,Texas,48201,271
1103,78413,1,Corpus Christi,Nueces County,27.68,-97.4,Texas,48355,62
1107,78840,1,Del Rio,Val Verde County,29.8,-100.9,Texas,48465,1
1108,78542,1,Edinburg,Hidalgo County,26.4,-98.1,Texas,48215,27
1110,75451,1,Leesburg,Camp County,32.96,-95.12,Texas,48063,2
1111,76033,1,Cleburne,Johnson County,32.3,-97.5,Texas,48251,15
1115,77033,1,Houston,Harris County,29.67,-95.34,Texas,48201,271
1118,78121,1,La Vernia,Wilson County,29.4,-98.1,Texas,48493,4
1120,77351,1,Livingston,Polk County,30.7,-94.8,Texas,48373,7
1126,75117,1,Edgewood,Van Zandt County,32.7,-95.9,Texas,48467,6
1127,76513,1,Belton,Bell County,31.1,-97.6,Texas,48027,41
1131,77541,1,Freeport,Brazoria County,29.0,-95.3,Texas,48039,21
1134,77033,1,Houston,Harris County,29.67,-95.34,Texas,48201,271
1142,76705,1,Waco,McLennan County,31.6,-97.1,Texas,48309,24
1144,75494,1,Winnsboro,Wood County,32.9,-95.3,Texas,48499,1
1147,76116,1,Fort Worth,Tarrant County,32.72,-97.46,Texas,48439,147
1149,79556,1,Sweetwater,Nolan County,32.4,-100.4,Texas,48353,2
1150,78756,1,Austin,Travis County,30.32,-97.74,Texas,48453,52
1152,78580,1,Raymondville,Willacy County,26.5,-97.7,Texas,48489,3
1155,76071,1,Newark,Wise County,33.01,-97.48,Texas,48497,8
1156,78253,1,San Antonio,Bexar County,29.47,-98.8,Texas,48029,113
1157,76655,1,Lorena,McLennan County,31.4,-97.2,Texas,48309,24
1160,76210,1,Denton,Denton County,33.15,-97.1,Texas,48121,53
1163,75163,1,Trinidad,Henderson County,32.2,-96.1,Texas,48213,21
1164,78634,1,Hutto,Williamson County,30.55,-97.55,Texas,48491,24
1166,75062,1,Irving,Dallas County,32.85,-96.96,Texas,48113,165
1167,75215,1,Dallas,Dallas County,32.75,-96.77,Texas,48113,165
1168,76244,1,Keller,Tarrant County,32.93,-97.28,Texas,48439,147
1169,79423,1,Lubbock,Lubbock County,33.4,-101.9,Texas,48303,26
1176,76106,1,Fort Worth,Tarrant County,32.81,-97.36,Texas,48439,147
1177,76708,1,Waco,McLennan County,31.62,-97.21,Texas,48309,24
1178,77521,1,Baytown,Harris County,29.82,-94.97,Texas,48201,271
1179,77064,1,Houston,Harris County,29.93,-95.54,Texas,48201,271
1180,78237,1,San Antonio,Bexar County,29.42,-98.57,Texas,48029,113
1182,77012,1,Houston,Harris County,29.72,-95.27,Texas,48201,271
1183,79423,1,Lubbock,Lubbock County,33.4,-101.9,Texas,48303,26
1184,77625,1,Kountze,Hardin County,30.4,-94.4,Texas,48199,10
1185,76556,1,Milano,Milam County,30.7,-96.8,Texas,48331,27
1186,79083,1,Stinnett,Hutchinson County,35.9,-101.4,Texas,48233,4
1188,75218,1,Dallas,Dallas County,32.84,-96.7,Texas,48113,165
1189,76093,1,Rio Vista,Johnson County,32.23,-97.4,Texas,48251,15
1191,76689,1,Valley Mills,Bosque County,31.7,-97.5,Texas,48035,3
1192,79065,1,Pampa,Gray County,35.6,-100.8,Texas,48179,7
1193,77071,1,Houston,Harris County,29.65,-95.52,Texas,48201,271
1194,75686,1,Pittsburg,Camp County,33.0,-94.9,Texas,48063,2
1195,79107,1,Amarillo,Potter County,35.23,-101.8,Texas,48375,18
1197,79086,1,Sunray,Moore County,35.8,-101.8,Texas,48341,4
1198,77306,1,Conroe,Montgomery County,30.27,-95.31,Texas,48339,28
1203,75654,1,Henderson,Rusk County,32.1,-94.8,Texas,48401,12
1206,77612,1,Buna,Jasper County,30.5,-94.0,Texas,48241,7
1207,75961,3,Nacogdoches,Nacogdoches County,31.6,-94.5,Texas,48347,20
1208,77351,1,Livingston,Polk County,30.7,-94.8,Texas,48373,7
1211,78336,1,Aransas Pass,San Patricio County,27.9,-97.1,Texas,48409,4
1212,76111,1,Fort Worth,Tarrant County,32.78,-97.3,Texas,48439,147
1213,79424,1,Lubbock,Lubbock County,33.47,-101.94,Texas,48303,26
1215,75755,1,Big Sandy,Upshur County,32.6,-95.1,Texas,48459,3
1216,77701,1,Beaumont,Jefferson County,30.05,-94.07,Texas,48245,15
1217,78245,3,San Antonio,Bexar County,29.41,-98.72,Texas,48029,113
1218,78758,1,Austin,Travis County,30.38,-97.71,Texas,48453,52
1220,78052,1,Lytle,Atascosa County,29.19,-98.78,Texas,48013,1
1221,75067,1,Lewisville,Denton County,33.02,-96.99,Texas,48121,53
1223,77450,1,Katy,Harris County,29.74,-95.74,Texas,48201,271
1225,77375,1,Tomball,Harris County,30.09,-95.59,Texas,48201,271
1228,76567,3,Rockdale,Milam County,30.6,-97.0,Texas,48331,27
1229,75150,1,Mesquite,Dallas County,32.82,-96.63,Texas,48113,165
1233,75228,1,Dallas,Dallas County,32.83,-96.68,Texas,48113,165
1234,79936,1,El Paso,El Paso County,31.78,-106.31,Texas,48141,31
1236,79106,1,Amarillo,Potter County,35.21,-101.89,Texas,48375,18
1238,77084,1,Houston,Harris County,29.83,-95.66,Texas,48201,271
1239,75455,1,Mount Pleasant,Titus County,33.2,-95.0,Texas,48449,5
1242,79701,1,Midland,Midland County,31.99,-102.08,Texas,48329,7
1245,78102,1,Beeville,Bee County,28.4,-97.7,Texas,48025,3
1246,76522,1,Copperas Cove,Coryell County,31.2,-98.0,Texas,48099,6
1247,78610,1,Buda,Hays County,30.1,-97.8,Texas,48209,11
1248,75702,1,Tyler,Smith County,32.37,-95.31,Texas,48423,20
1252,76531,1,Hamilton,Hamilton County,31.7,-98.2,Texas,48193,1
1254,75428,1,Commerce,Hunt County,33.3,-95.9,Texas,48231,9
1256,76262,1,Roanoke,Denton County,33.01,-97.23,Texas,48121,53
1257,76065,1,Midlothian,Ellis County,32.5,-97.0,Texas,48139,10
1260,78613,1,Cedar Park,Williamson County,30.5,-97.82,Texas,48491,24
1261,78256,1,San Antonio,Bexar County,29.63,-98.62,Texas,48029,113
1262,78216,1,San Antonio,Bexar County,29.53,-98.48,Texas,48029,113
1266,79107,1,Amarillo,Potter County,35.23,-101.8,Texas,48375,18
1284,78414,1,Corpus Christi,Nueces County,27.63,-97.37,Texas,48355,62
1294,75751,1,Athens,Henderson County,32.1,-95.9,Texas,48213,21
1309,78023,1,Helotes,Bexar County,29.6,-98.8,Texas,48029,113
1318,76140,1,Fort Worth,Tarrant County,32.62,-97.27,Texas,48439,147
1326,78636,1,Johnson City,Blanco County,30.3,-98.4,Texas,48031,1
1334,75098,1,Wylie,Collin County,33.02,-96.52,Texas,48085,28
1339,78251,1,San Antonio,Bexar County,29.46,-98.67,Texas,48029,113
1340,78230,1,San Antonio,Bexar County,29.54,-98.56,Texas,48029,113
1341,78217,1,San Antonio,Bexar County,29.55,-98.43,Texas,48029,113
1342,78230,1,San Antonio,Bexar County,29.54,-98.56,Texas,48029,113
1346,76087,1,Weatherford,Parker County,32.7,-97.8,Texas,48367,14
1355,75961,1,Nacogdoches,Nacogdoches County,31.6,-94.5,Texas,48347,20
1356,77060,1,Houston,Harris County,29.93,-95.4,Texas,48201,271
1358,78249,1,San Antonio,Bexar County,29.57,-98.62,Texas,48029,113
1363,78681,1,Round Rock,Williamson County,30.53,-97.72,Texas,48491,24
1364,78251,1,San Antonio,Bexar County,29.46,-98.67,Texas,48029,113
1365,75048,1,Sachse,Dallas County,32.97,-96.58,Texas,48113,165
1366,78240,1,San Antonio,Bexar County,29.52,-98.61,Texas,48029,113
1371,78747,1,Austin,Travis County,30.12,-97.75,Texas,48453,52
1373,78577,1,Pharr,Hidalgo County,26.2,-98.2,Texas,48215,27
1374,76543,1,Killeen,Bell County,31.12,-97.67,Texas,48027,41
1375,75965,3,Nacogdoches,Nacogdoches County,31.7,-94.6,Texas,48347,20
1377,75161,1,Terrell,Kaufman County,32.7,-96.2,Texas,48257,7
1378,77088,1,Houston,Harris County,29.88,-95.45,Texas,48201,271
1381,78212,1,San Antonio,Bexar County,29.46,-98.49,Texas,48029,113
1388,77523,1,Baytown,Chambers County,29.8,-94.9,Texas,48071,7
1389,77015,1,Houston,Harris County,29.77,-95.16,Texas,48201,271
1392,78212,1,San Antonio,Bexar County,29.46,-98.49,Texas,48029,113
1394,77054,1,Houston,Harris County,29.68,-95.41,Texas,48201,271
1397,77088,1,Houston,Harris County,29.88,-95.45,Texas,48201,271
1398,76244,1,Keller,Tarrant County,32.93,-97.28,Texas,48439,147
1405,77047,1,Houston,Harris County,29.61,-95.38,Texas,48201,271
1407,75839,1,Elkhart,Anderson County,31.6,-95.6,Texas,48001,5
1409,78612,1,Cedar Creek,Bastrop County,30.1,-97.5,Texas,48021,5
1412,78537,1,Donna,Hidalgo County,26.2,-98.1,Texas,48215,27
1413,77078,1,Houston,Harris County,29.85,-95.26,Texas,48201,271
1414,78224,1,San Antonio,Bexar County,29.31,-98.54,Texas,48029,113
1421,79764,1,Odessa,Ector County,31.9,-102.5,Texas,48135,13
1422,78201,1,San Antonio,Bexar County,29.48,-98.53,Texas,48029,113
1423,78154,1,Schertz,Guadalupe County,29.56,-98.27,Texas,48187,12
1428,78541,1,Edinburg,Hidalgo County,26.5,-98.3,Texas,48215,27
1429,75123,1,Desoto,Dallas County,,,Texas,48113,165
1430,75224,1,Dallas,Dallas County,32.71,-96.84,Texas,48113,165
1435,76205,1,Denton,Denton County,33.19,-97.13,Texas,48121,53
1438,77091,1,Houston,Harris County,29.86,-95.44,Texas,48201,271
1439,75061,1,Irving,Dallas County,32.83,-97.01,Texas,48113,165
1445,77664,1,Warren,Tyler County,30.6,-94.4,Texas,48457,3
1449,77520,1,Baytown,Harris County,29.75,-95.0,Texas,48201,271
1451,75654,1,Henderson,Rusk County,32.1,-94.8,Texas,48401,12
1452,77833,1,Brenham,Washington County,30.2,-96.4,Texas,48477,5
1454,76078,1,Rhome,Wise County,33.1,-97.5,Texas,48497,8
1459,78550,1,Harlingen,Cameron County,26.2,-97.7,Texas,48061,26
1461,77581,1,Pearland,Brazoria County,29.56,-95.28,Texas,48039,21
1464,79029,1,Dumas,Moore County,35.8,-102.0,Texas,48341,4
1465,75020,1,Denison,Grayson County,33.76,-96.6,Texas,48181,12
1466,77015,1,Houston,Harris County,29.77,-95.16,Texas,48201,271
1468,77091,1,Houston,Harris County,29.86,-95.44,Texas,48201,271
1469,76801,1,Brownwood,Brown County,31.7,-99.0,Texas,48049,9
1470,76801,1,Brownwood,Brown County,31.7,-99.0,Texas,48049,9
1471,78210,1,San Antonio,Bexar County,29.4,-98.46,Texas,48029,113
1472,75044,1,Garland,Dallas County,32.96,-96.65,Texas,48113,165
1473,76039,1,Euless,Tarrant County,32.86,-97.09,Texas,48439,147
1475,77072,1,Houston,Harris County,29.69,-95.59,Texas,48201,271
1478,75043,1,Garland,Dallas County,32.86,-96.59,Texas,48113,165
1480,79424,1,Lubbock,Lubbock County,33.47,-101.94,Texas,48303,26
1482,75754,1,Ben Wheeler,Van Zandt County,32.4,-95.7,Texas,48467,6
1483,76542,1,Killeen,Bell County,31.0,-97.7,Texas,48027,41
1485,77868,1,Navasota,Grimes County,30.4,-96.1,Texas,48185,1
1486,77340,1,Huntsville,Walker County,30.6,-95.6,Texas,48471,8
1487,79499,1,Lubbock,Lubbock County,,,Texas,48303,26
1488,77088,1,Houston,Harris County,29.88,-95.45,Texas,48201,271
1489,75474,1,Quinlan,Hunt County,32.9,-96.1,Texas,48231,9
1490,78415,1,Corpus Christi,Nueces County,27.7,-97.5,Texas,48355,62
1491,76306,1,Wichita Falls,Wichita County,33.95,-98.52,Texas,48485,14
1498,78626,1,Georgetown,Williamson County,30.7,-97.6,Texas,48491,24
1499,76710,1,Waco,McLennan County,31.54,-97.19,Texas,48309,24
1503,75156,1,Mabank,Henderson County,32.28,-96.1,Texas,48213,21
1508,76424,1,Breckenridge,Stephens County,32.8,-98.9,Texas,48429,3
1512,76424,1,Breckenridge,Stephens County,32.8,-98.9,Texas,48429,3
1514,75227,1,Dallas,Dallas County,32.77,-96.69,Texas,48113,165
1515,77068,1,Houston,Harris County,30.01,-95.49,Texas,48201,271
1519,77951,1,Bloomington,Victoria County,28.64,-96.9,Texas,48469,12
1525,75254,1,Dallas,Dallas County,32.95,-96.8,Texas,48113,165
1526,75254,1,Dallas,Dallas County,32.95,-96.8,Texas,48113,165
1530,75599,1,Texarkana,Bowie County,,,Texas,48037,18
1534,76567,1,Rockdale,Milam County,30.6,-97.0,Texas,48331,27
1535,77506,1,Pasadena,Harris County,29.71,-95.21,Texas,48201,271
1536,78041,1,Laredo,Webb County,27.8,-99.5,Texas,48479,19
1537,78118,1,Karnes City,Karnes County,28.9,-98.0,Texas,48255,1
1538,77531,1,Clute,Brazoria County,29.06,-95.39,Texas,48039,21
1539,75040,1,Garland,Dallas County,32.93,-96.62,Texas,48113,165
1540,78633,1,Georgetown,Williamson County,30.7,-97.8,Texas,48491,24
1544,76050,1,Grandview,Johnson County,32.3,-97.2,Texas,48251,15
1545,78222,1,San Antonio,Bexar County,29.37,-98.39,Texas,48029,113
1546,76020,1,Azle,Tarrant County,32.9,-97.6,Texas,48439,147
1550,77354,1,Magnolia,Montgomery County,30.2,-95.7,Texas,48339,28
1552,78229,1,San Antonio,Bexar County,29.51,-98.57,Texas,48029,113
1553,75604,1,Longview,Gregg County,32.52,-94.84,Texas,48183,15
1554,77066,1,Houston,Harris County,29.96,-95.5,Texas,48201,271
1557,79912,1,El Paso,El Paso County,31.85,-106.54,Texas,48141,31
1561,75454,1,Melissa,Collin County,33.28,-96.56,Texas,48085,28
1563,76692,1,Whitney,Hill County,32.0,-97.4,Texas,48217,1
1564,76945,1,Robert Lee,Coke County,31.9,-100.6,Texas,48081,1
1568,75961,1,Nacogdoches,Nacogdoches County,31.6,-94.5,Texas,48347,20
1569,79763,1,Odessa,Ector County,31.8,-102.6,Texas,48135,13
1576,78217,1,San Antonio,Bexar County,29.55,-98.43,Texas,48029,113
1577,75067,1,Lewisville,Denton County,33.02,-96.99,Texas,48121,53
1578,79501,1,Anson,Jones County,32.8,-99.9,Texas,48253,5
1579,78666,1,San Marcos,Hays County,29.9,-98.0,Texas,48209,11
1584,77060,1,Houston,Harris County,29.93,-95.4,Texas,48201,271
1589,77573,1,League City,Galveston County,29.5,-95.09,Texas,48167,29
1594,76710,1,Waco,McLennan County,31.54,-97.19,Texas,48309,24
1597,76014,1,Arlington,Tarrant County,32.69,-97.09,Texas,48439,147
1600,76801,1,Brownwood,Brown County,31.7,-99.0,Texas,48049,9
1603,75040,1,Garland,Dallas County,32.93,-96.62,Texas,48113,165
1606,78251,1,San Antonio,Bexar County,29.46,-98.67,Texas,48029,113
1608,75601,1,Longview,Gregg County,32.5,-94.71,Texas,48183,15
1610,78239,1,San Antonio,Bexar County,29.52,-98.36,Texas,48029,113
1611,76043,1,Glen Rose,Somervell County,32.2,-97.8,Texas,48425,1
1614,76450,1,Graham,Young County,33.1,-98.7,Texas,48503,3
1618,77502,1,Pasadena,Harris County,29.68,-95.2,Texas,48201,271
1620,77845,1,College Station,Brazos County,30.5,-96.3,Texas,48041,8
1621,79336,3,Levelland,Hockley County,33.6,-102.4,Texas,48219,5
1622,77706,1,Beaumont,Jefferson County,30.1,-94.17,Texas,48245,15
1623,77449,1,Katy,Harris County,29.83,-95.73,Texas,48201,271
1624,76107,1,Fort Worth,Tarrant County,32.74,-97.38,Texas,48439,147
1625,75647,1,Gladewater,Gregg County,32.5,-95.0,Texas,48183,15
1628,75423,1,Celeste,Hunt County,33.3,-96.2,Texas,48231,9
1629,75040,1,Garland,Dallas County,32.93,-96.62,Texas,48113,165
1631,76273,1,Whitesboro,Grayson County,33.8,-96.9,Texas,48181,12
1634,78238,1,San Antonio,Bexar County,29.47,-98.61,Texas,48029,113
1636,76542,1,Killeen,Bell County,31.0,-97.7,Texas,48027,41
1637,75656,1,Hughes Springs,Cass County,33.0,-94.6,Texas,48067,4
1638,77365,1,Porter,Montgomery County,30.11,-95.27,Texas,48339,28
1640,77445,1,Hempstead,Waller County,30.1,-96.1,Texas,48473,3
1641,75082,1,Richardson,Collin County,32.99,-96.66,Texas,48085,28
1643,77493,1,Katy,Harris County,29.85,-95.84,Texas,48201,271
1644,77705,1,Beaumont,Jefferson County,29.9,-94.2,Texas,48245,15
1646,77614,1,Deweyville,Newton County,30.35,-93.84,Texas,48351,5
1647,75803,1,Palestine,Anderson County,31.9,-95.7,Texas,48001,5
1648,76010,1,Arlington,Tarrant County,32.72,-97.08,Texas,48439,147
1651,79701,1,Midland,Midland County,31.99,-102.08,Texas,48329,7
1653,77539,1,Dickinson,Galveston County,29.5,-95.0,Texas,48167,29
1654,79359,1,Seagraves,Gaines County,32.8,-102.5,Texas,48165,1
1655,78133,1,Canyon Lake,Comal County,29.9,-98.2,Texas,48091,11
1656,76633,1,China Spring,McLennan County,31.7,-97.3,Texas,48309,24
1657,76082,1,Springtown,Parker County,33.0,-97.7,Texas,48367,14
