,Zipcode,Score,City,County,Lat,Long,State,id,CountyScore
103509,78732,1,Austin,Travis County,30.38,-97.89,Texas,48453,1093
103510,78735,1,Austin,Travis County,30.27,-97.87,Texas,48453,1093
103515,78737,1,Austin,Hays County,30.2,-97.99,Texas,48209,477
103517,78741,1,Austin,Travis County,30.23,-97.72,Texas,48453,1093
103554,78742,2,Austin,Travis County,30.24,-97.66,Texas,48453,1093
103555,78744,2,Austin,Travis County,30.18,-97.74,Texas,48453,1093
103614,78745,3,Austin,Travis County,30.21,-97.8,Texas,48453,1093
103654,78747,1,Austin,Travis County,30.12,-97.75,Texas,48453,1093
103676,78748,2,Austin,Travis County,30.16,-97.82,Texas,48453,1093
103717,78749,1,Austin,Travis County,30.21,-97.86,Texas,48453,1093
103726,78750,2,Austin,Travis County,30.41,-97.8,Texas,48453,1093
103741,78751,2,Austin,Travis County,30.31,-97.72,Texas,48453,1093
103742,78752,2,Austin,Travis County,30.34,-97.7,Texas,48453,1093
103756,78753,1,Austin,Travis County,30.38,-97.67,Texas,48453,1093
103813,78754,1,Austin,Travis County,30.37,-97.64,Texas,48453,1093
103831,78756,2,Austin,Travis County,30.32,-97.74,Texas,48453,1093
103834,78757,2,Austin,Travis County,30.35,-97.73,Texas,48453,1093
103838,78758,1,Austin,Travis County,30.38,-97.71,Texas,48453,1093
103868,78759,2,Austin,Travis County,30.4,-97.75,Texas,48453,1093
103875,78766,1,Austin,Travis County,,,Texas,48453,1093
103876,78801,1,Uvalde,Uvalde County,29.4,-99.8,Texas,48463,77
103912,78802,2,Uvalde,Uvalde County,29.4,-99.8,Texas,48463,77
103913,78827,2,Asherton,Dimmit County,28.4,-99.6,Texas,48127,20
103915,78829,2,Batesville,Zavala County,28.9,-99.8,Texas,48507,23
103916,78832,2,Brackettville,Kinney County,29.4,-100.5,Texas,48271,4
103918,78833,1,Camp Wood,Real County,29.7,-100.0,Texas,48385,1
103919,78834,2,Carrizo Springs,Dimmit County,28.4,-99.9,Texas,48127,20
103929,78839,2,Crystal City,Zavala County,28.8,-99.9,Texas,48507,23
103935,78840,1,Del Rio,Val Verde County,29.8,-100.9,Texas,48465,127
104005,78841,1,Del Rio,Val Verde County,,,Texas,48465,127
104006,78850,1,D Hanis,Medina County,29.4,-99.3,Texas,48325,295
104009,78852,2,Eagle Pass,Maverick County,28.6,-100.3,Texas,48323,106
104063,78853,1,Eagle Pass,Maverick County,,,Texas,48323,106
104065,78860,2,El Indio,Maverick County,28.6,-100.3,Texas,48323,106
104067,78861,1,Hondo,Medina County,29.4,-99.2,Texas,48325,295
104136,78870,1,Knippa,Uvalde County,29.3,-99.6,Texas,48463,77
104138,78872,2,La Pryor,Zavala County,28.94,-99.84,Texas,48507,23
104142,78877,2,Quemado,Maverick County,29.0,-100.4,Texas,48323,106
104143,78883,1,Tarpley,Bandera County,29.67,-99.35,Texas,48019,16
104144,78886,1,Yancey,Medina County,29.14,-99.13,Texas,48325,295
104145,78933,1,Cat Spring,Colorado County,29.8,-96.4,Texas,48089,142
104147,78934,1,Columbus,Colorado County,29.7,-96.6,Texas,48089,142
104169,78935,2,Alleyton,Colorado County,29.7,-96.4,Texas,48089,142
104170,78941,2,Flatonia,Fayette County,29.8,-97.1,Texas,48149,96
104175,78942,1,Giddings,Lee County,30.2,-96.9,Texas,48287,69
104208,78943,1,Glidden,Colorado County,29.7,-96.6,Texas,48089,142
104217,78945,2,La Grange,Fayette County,29.9,-96.9,Texas,48149,96
104250,78946,2,Ledbetter,Lee County,30.2,-96.8,Texas,48287,69
104252,78947,1,Lexington,Lee County,30.4,-97.1,Texas,48287,69
104255,78952,2,Plum,Fayette County,,,Texas,48149,96
104256,78954,2,Round Top,Fayette County,30.0,-96.7,Texas,48149,96
104257,78956,2,Schulenburg,Fayette County,29.7,-96.9,Texas,48149,96
104268,78957,1,Smithville,Bastrop County,30.0,-97.2,Texas,48021,292
104290,78960,2,Warda,Fayette County,,,Texas,48149,96
104291,78962,2,Weimar,Colorado County,29.6,-96.7,Texas,48089,142
104295,78963,3,West Point,Fayette County,29.92,-97.03,Texas,48149,96
104297,79001,2,Adrian,Oldham County,35.3,-102.8,Texas,48359,2
104298,79007,1,Borger,Hutchinson County,35.8,-101.3,Texas,48233,194
104383,79009,1,Bovina,Parmer County,34.5,-102.9,Texas,48369,6
104384,79013,1,Cactus,Moore County,36.05,-102.0,Texas,48341,144
104389,79015,2,Canyon,Randall County,34.9,-101.9,Texas,48381,554
104457,79016,1,Canyon,Randall County,34.984,-101.914,Texas,48381,554
104459,79018,2,Channing,Hartley County,35.8,-102.3,Texas,48205,4
104460,79019,1,Claude,Armstrong County,35.0,-101.4,Texas,48011,5
104464,79021,2,Cotton Center,Hale County,34.0,-102.0,Texas,48189,443
104465,79022,2,Dalhart,Dallam County,36.1,-102.6,Texas,48111,2
104466,79027,2,Dimmitt,Castro County,34.5,-102.3,Texas,48069,16
104471,79029,2,Dumas,Moore County,35.8,-102.0,Texas,48341,144
104552,79031,2,Earth,Lamb County,34.2,-102.5,Texas,48279,51
104553,79036,2,Fritch,Hutchinson County,35.68,-101.57,Texas,48233,194
104570,79041,1,Hale Center,Hale County,34.1,-101.9,Texas,48189,443
104584,79042,1,Happy,Swisher County,34.8,-101.8,Texas,48437,32
104588,79043,1,Hart,Castro County,34.4,-102.2,Texas,48069,16
104592,79044,2,Hartley,Hartley County,35.9,-102.4,Texas,48205,4
104593,79045,2,Hereford,Deaf Smith County,34.9,-102.6,Texas,48117,52
104624,79052,1,Kress,Swisher County,34.4,-101.7,Texas,48437,32
104630,79053,3,Lazbuddie,Parmer County,34.387,-102.609,Texas,48369,6
104631,79054,1,Lefors,Gray County,35.439,-100.805,Texas,48179,175
104634,79057,2,Mclean,Gray County,35.3,-100.6,Texas,48179,175
104636,79064,3,Olton,Lamb County,34.2,-102.2,Texas,48279,51
104648,79065,1,Pampa,Gray County,35.6,-100.8,Texas,48179,175
104736,79068,1,Panhandle,Carson County,35.4,-101.4,Texas,48065,6
104737,79072,1,Plainview,Hale County,34.1,-101.8,Texas,48189,443
104956,79073,1,Plainview,Hale County,,,Texas,48189,443
104960,79078,1,Sanford,Hutchinson County,35.71,-101.52,Texas,48233,194
104962,79079,2,Shamrock,Wheeler County,35.2,-100.3,Texas,48483,2
104963,79080,3,Skellytown,Carson County,35.6,-101.2,Texas,48065,6
104964,79082,3,Springlake,Lamb County,34.2,-102.3,Texas,48279,51
104965,79083,2,Stinnett,Hutchinson County,35.9,-101.4,Texas,48233,194
104971,79084,1,Stratford,Sherman County,36.3,-101.9,Texas,48421,1
104972,79088,1,Tulia,Swisher County,34.6,-101.7,Texas,48437,32
104983,79095,2,Wellington,Collingsworth County,35.0,-100.3,Texas,48087,2
104984,79097,2,White Deer,Carson County,35.4,-101.2,Texas,48065,6
104985,79101,3,Amarillo,Potter County,35.2,-101.84,Texas,48375,596
104993,79102,1,Amarillo,Potter County,35.2,-101.85,Texas,48375,596
105019,79103,1,Amarillo,Potter County,35.17,-101.81,Texas,48375,596
105047,79104,3,Amarillo,Potter County,35.2,-101.79,Texas,48375,596
105067,79105,2,Amarillo,Moore County,35.21,-101.84,Texas,48341,144
105068,79106,1,Amarillo,Potter County,35.21,-101.89,Texas,48375,596
105177,79107,2,Amarillo,Potter County,35.23,-101.8,Texas,48375,596
105276,79108,1,Amarillo,Potter County,35.4,-101.9,Texas,48375,596
105296,79109,1,Amarillo,Randall County,35.16,-101.88,Texas,48381,554
105406,79110,1,Amarillo,Randall County,35.15,-101.87,Texas,48381,554
105464,79111,1,Amarillo,Potter County,35.22,-101.69,Texas,48375,596
105469,79116,1,Amarillo,Potter County,,,Texas,48375,596
105471,79118,1,Amarillo,Randall County,35.1,-101.8,Texas,48381,554
105518,79119,2,Amarillo,Randall County,35.1,-102.0,Texas,48381,554
105534,79120,2,Amarillo,Potter County,,,Texas,48375,596
105535,79121,2,Amarillo,Randall County,35.17,-101.93,Texas,48381,554
105545,79124,1,Amarillo,Potter County,35.3,-102.0,Texas,48375,596
105555,79201,2,Childress,Childress County,34.5,-100.4,Texas,48075,83
105603,79225,1,Chillicothe,Hardeman County,34.2,-99.5,Texas,48197,5
105605,79227,2,Crowell,Foard County,33.9,-99.8,Texas,48155,2
105606,79235,1,Floydada,Floyd County,33.9,-101.3,Texas,48153,19
105610,79241,2,Lockney,Floyd County,34.2,-101.3,Texas,48153,19
105614,79245,1,Memphis,Hall County,34.6,-100.5,Texas,48191,2
105616,79248,1,Paducah,Cottle County,33.8,-100.3,Texas,48101,1
105617,79250,3,Petersburg,Hale County,33.9,-101.6,Texas,48189,443
105618,79252,2,Quanah,Hardeman County,34.3,-99.9,Texas,48197,5
105619,79255,2,Quitaque,Briscoe County,34.5,-101.1,Texas,48045,2
105621,79311,1,Abernathy,Hale County,33.9,-101.9,Texas,48189,443
105627,79312,1,Amherst,Lamb County,34.0,-102.5,Texas,48279,51
105630,79313,2,Anton,Hockley County,33.8,-102.2,Texas,48219,102
105633,79314,1,Bledsoe,Cochran County,33.62,-103.018,Texas,48079,6
105634,79316,2,Brownfield,Terry County,33.1,-102.3,Texas,48445,15
105641,79322,1,Crosbyton,Crosby County,33.6,-101.2,Texas,48107,9
105644,79323,1,Denver City,Yoakum County,33.0,-102.8,Texas,48501,5
105648,79325,2,Farwell,Parmer County,34.4,-102.9,Texas,48369,6
105649,79329,2,Idalou,Lubbock County,33.7,-101.7,Texas,48303,1140
105651,79331,2,Lamesa,Dawson County,32.7,-101.9,Texas,48115,13
105659,79336,2,Levelland,Hockley County,33.6,-102.4,Texas,48219,102
105702,79339,1,Littlefield,Lamb County,33.9,-102.3,Texas,48279,51
105714,79342,2,Loop,Gaines County,32.9,-102.3,Texas,48165,58
105715,79343,1,Lorenzo,Crosby County,33.6,-101.6,Texas,48107,9
105719,79345,1,Meadow,Terry County,33.3,-102.3,Texas,48445,15
105720,79347,1,Muleshoe,Bailey County,34.2,-102.8,Texas,48017,4
105723,79350,3,New Deal,Lubbock County,33.7,-101.8,Texas,48303,1140
105724,79356,1,Post,Garza County,33.2,-101.3,Texas,48169,1
105725,79357,1,Ralls,Crosby County,33.6,-101.4,Texas,48107,9
105726,79358,2,Ropesville,Hockley County,33.4,-102.2,Texas,48219,102
105730,79359,2,Seagraves,Gaines County,32.8,-102.5,Texas,48165,58
105738,79360,3,Seminole,Gaines County,32.7,-102.6,Texas,48165,58
105765,79363,2,Shallowater,Lubbock County,33.7,-102.1,Texas,48303,1140
105778,79364,2,Slaton,Lubbock County,33.5,-101.7,Texas,48303,1140
105791,79369,2,Spade,Lamb County,33.9,-102.3,Texas,48279,51
105792,79370,2,Spur,Dickens County,33.4,-100.8,Texas,48125,3
105793,79372,1,Sundown,Hockley County,33.46,-102.49,Texas,48219,102
105795,79373,3,Tahoka,Lynn County,33.2,-101.8,Texas,48305,12
105802,79377,1,Welch,Dawson County,32.9,-102.16,Texas,48115,13
105804,79379,3,Whiteface,Cochran County,33.5,-102.7,Texas,48079,6
105805,79382,3,Wolfforth,Lubbock County,33.46,-102.02,Texas,48303,1140
105811,79401,1,Lubbock,Lubbock County,33.59,-101.85,Texas,48303,1140
105829,79402,1,Lubbock,Lubbock County,,,Texas,48303,1140
105830,79403,1,Lubbock,Lubbock County,33.7,-101.7,Texas,48303,1140
105877,79404,1,Lubbock,Lubbock County,33.52,-101.77,Texas,48303,1140
105912,79407,2,Lubbock,Lubbock County,33.6,-102.1,Texas,48303,1140
105971,79408,2,Lubbock,Lubbock County,,,Texas,48303,1140
105973,79410,3,Lubbock,Lubbock County,33.57,-101.89,Texas,48303,1140
105982,79411,1,Lubbock,Lubbock County,33.57,-101.86,Texas,48303,1140
106025,79412,2,Lubbock,Lubbock County,33.55,-101.86,Texas,48303,1140
106086,79413,2,Lubbock,Lubbock County,33.56,-101.88,Texas,48303,1140
106118,79414,1,Lubbock,Lubbock County,33.55,-101.92,Texas,48303,1140
106179,79415,1,Lubbock,Lubbock County,33.7,-101.9,Texas,48303,1140
106236,79416,2,Lubbock,Lubbock County,33.61,-101.97,Texas,48303,1140
106317,79423,3,Lubbock,Lubbock County,33.4,-101.9,Texas,48303,1140
106390,79424,3,Lubbock,Lubbock County,33.47,-101.94,Texas,48303,1140
106445,79493,2,Lubbock,Lubbock County,,,Texas,48303,1140
106446,79499,2,Lubbock,Lubbock County,,,Texas,48303,1140
106447,79501,2,Anson,Jones County,32.8,-99.9,Texas,48253,103
106452,79502,2,Aspermont,Stonewall County,33.2,-100.2,Texas,48433,3
106453,79503,1,Avoca,Jones County,32.9,-99.7,Texas,48253,103
106457,79504,1,Baird,Callahan County,32.4,-99.3,Texas,48059,37
106458,79510,3,Clyde,Callahan County,32.3,-99.5,Texas,48059,37
106475,79511,1,Coahoma,Howard County,32.5,-101.3,Texas,48227,143
106476,79512,1,Colorado City,Mitchell County,32.3,-100.9,Texas,48335,9
106481,79520,1,Hamlin,Jones County,32.9,-100.2,Texas,48253,103
106487,79521,1,Haskell,Haskell County,33.1,-99.7,Texas,48207,22
106495,79525,3,Hawley,Jones County,32.6,-99.8,Texas,48253,103
106498,79532,2,Loraine,Mitchell County,32.4,-100.7,Texas,48335,9
106499,79533,1,Lueders,Jones County,32.8,-99.5,Texas,48253,103
106501,79535,3,Maryneal,Nolan County,32.2,-100.4,Texas,48353,149
106504,79536,1,Merkel,Taylor County,32.5,-100.0,Texas,48441,485
106515,79543,1,Roby,Fisher County,32.7,-100.4,Texas,48151,17
106518,79544,2,Rochester,Haskell County,33.3,-99.9,Texas,48207,22
106519,79545,1,Roscoe,Nolan County,32.4,-100.6,Texas,48353,149
106524,79546,2,Rotan,Fisher County,32.9,-100.5,Texas,48151,17
106530,79547,2,Rule,Haskell County,33.2,-99.9,Texas,48207,22
106534,79549,2,Snyder,Scurry County,32.9,-100.9,Texas,48415,108
106595,79550,2,Snyder,Scurry County,,,Texas,48415,108
106597,79553,1,Stamford,Jones County,32.9,-99.9,Texas,48253,103
106635,79556,2,Sweetwater,Nolan County,32.4,-100.4,Texas,48353,149
106710,79562,1,Tuscola,Taylor County,32.3,-99.9,Texas,48441,485
106713,79563,1,Tye,Taylor County,32.42,-99.91,Texas,48441,485
106715,79567,2,Winters,Runnels County,32.0,-100.0,Texas,48399,58
106717,79601,2,Abilene,Taylor County,32.6,-99.6,Texas,48441,485
106762,79602,2,Abilene,Taylor County,32.3,-99.7,Texas,48441,485
106793,79603,1,Abilene,Taylor County,32.4,-99.9,Texas,48441,485
106850,79605,3,Abilene,Taylor County,32.43,-99.8,Texas,48441,485
106930,79606,2,Abilene,Taylor County,32.36,-99.83,Texas,48441,485
106970,79607,2,Dyess Afb,Taylor County,32.42,-99.83,Texas,48441,485
106974,79701,2,Midland,Midland County,31.99,-102.08,Texas,48329,343
107029,79703,1,Midland,Midland County,31.98,-102.13,Texas,48329,343
107063,79705,1,Midland,Midland County,32.0,-102.0,Texas,48329,343
107106,79706,1,Midland,Midland County,31.9,-102.0,Texas,48329,343
107145,79707,2,Midland,Midland County,32.01,-102.2,Texas,48329,343
107175,79708,1,Midland,Midland County,,,Texas,48329,343
107177,79712,3,Midland,Midland County,,,Texas,48329,343
107178,79718,2,Balmorhea,Reeves County,31.0,-103.7,Texas,48389,77
107179,79720,2,Big Spring,Howard County,32.3,-101.4,Texas,48227,143
107266,79731,3,Crane,Crane County,31.4,-102.5,Texas,48103,3
107267,79734,3,Fort Davis,Jeff Davis County,30.8,-103.9,Texas,48243,3
107268,79735,1,Fort Stockton,Pecos County,30.6,-102.7,Texas,48371,111
107332,79738,2,Gail,Borden County,32.9,-101.5,Texas,48033,2
107333,79739,1,Garden City,Glasscock County,31.8,-101.5,Texas,48173,1
107334,79741,1,Goldsmith,Ector County,31.9,-102.6,Texas,48135,344
107335,79742,2,Grandfalls,Ward County,31.341,-102.854,Texas,48475,4
107336,79745,1,Kermit,Winkler County,31.9,-103.1,Texas,48495,1
107337,79752,3,Mc Camey,Upton County,31.3,-102.2,Texas,48461,3
107338,79756,1,Monahans,Ward County,31.5,-103.0,Texas,48475,4
107339,79758,2,Gardendale,Ector County,32.0,-102.37,Texas,48135,344
107341,79761,3,Odessa,Ector County,31.85,-102.35,Texas,48135,344
107377,79762,2,Odessa,Ector County,31.9,-102.34,Texas,48135,344
107420,79763,2,Odessa,Ector County,31.8,-102.6,Texas,48135,344
107486,79764,1,Odessa,Ector County,31.9,-102.5,Texas,48135,344
107522,79765,1,Odessa,Ector County,31.9,-102.3,Texas,48135,344
107537,79766,3,Odessa,Ector County,31.7,-102.4,Texas,48135,344
107542,79769,2,Odessa,Ector County,,,Texas,48135,344
107543,79772,3,Pecos,Reeves County,31.5,-103.6,Texas,48389,77
107583,79782,2,Stanton,Martin County,32.2,-101.9,Texas,48317,11
107591,79821,1,Anthony,El Paso County,31.97,-106.6,Texas,48141,2140
107602,79835,1,Canutillo,El Paso County,31.94,-106.59,Texas,48141,2140
107625,79836,2,Clint,El Paso County,31.55,-106.18,Texas,48141,2140
107633,79838,2,Fabens,El Paso County,31.51,-106.17,Texas,48141,2140
107645,79849,3,San Elizario,El Paso County,31.5,-106.2,Texas,48141,2140
107664,79853,1,Tornillo,El Paso County,31.43,-106.07,Texas,48141,2140
107666,79901,2,El Paso,El Paso County,31.76,-106.48,Texas,48141,2140
107675,79902,2,El Paso,El Paso County,31.78,-106.5,Texas,48141,2140
107699,79903,3,El Paso,El Paso County,31.79,-106.45,Texas,48141,2140
107714,79904,1,El Paso,El Paso County,31.86,-106.45,Texas,48141,2140
107775,79905,1,El Paso,El Paso County,31.76,-106.43,Texas,48141,2140
107814,79906,3,El Paso,El Paso County,31.81,-106.4,Texas,48141,2140
107815,79907,2,El Paso,El Paso County,31.72,-106.36,Texas,48141,2140
107890,79908,2,El Paso,El Paso County,31.83,-106.37,Texas,48141,2140
107892,79911,1,El Paso,El Paso County,31.882,-106.544,Texas,48141,2140
107893,79912,2,El Paso,El Paso County,31.85,-106.54,Texas,48141,2140
107970,79913,1,El Paso,El Paso County,,,Texas,48141,2140
107971,79915,1,El Paso,El Paso County,31.75,-106.38,Texas,48141,2140
108016,79922,1,El Paso,El Paso County,31.8,-106.54,Texas,48141,2140
108022,79924,1,El Paso,El Paso County,31.89,-106.43,Texas,48141,2140
108182,79925,2,El Paso,El Paso County,31.79,-106.38,Texas,48141,2140
108233,79927,2,El Paso,El Paso County,31.65,-106.27,Texas,48141,2140
108270,79928,2,El Paso,El Paso County,31.6,-106.1,Texas,48141,2140
108364,79930,1,El Paso,El Paso County,31.82,-106.46,Texas,48141,2140
108412,79932,2,El Paso,El Paso County,31.88,-106.61,Texas,48141,2140
108462,79934,3,El Paso,El Paso County,31.9,-106.5,Texas,48141,2140
108500,79935,2,El Paso,El Paso County,31.79,-106.33,Texas,48141,2140
108529,79936,2,El Paso,El Paso County,31.78,-106.31,Texas,48141,2140
108658,79938,1,El Paso,El Paso County,31.8,-106.1,Texas,48141,2140
108776,79949,1,El Paso,El Paso County,,,Texas,48141,2140
108777,79996,2,El Paso,El Paso County,,,Texas,48141,2140
108869,76873,3,Rockwood,Coleman County,31.49,-99.39,Texas,48083,7
108982,77661,1,Stowell,Chambers County,29.7872,-94.3833,Texas,48071,65
109153,78205,1,San Antonio,Bexar County,29.43,-98.49,Texas,48029,4541
109269,75606,1,Longview,Gregg County,,,Texas,48183,685
109329,78734,1,Austin,Travis County,30.38,-97.96,Texas,48453,1093
109409,79226,1,Clarendon,Donley County,35.0,-100.8,Texas,48129,1
109424,75053,1,Grand Prairie,Dallas County,,,Texas,48113,7399
109555,77629,1,Nome,Jefferson County,30.02,-94.43,Texas,48245,668
109908,75948,1,Hemphill,Sabine County,31.3,-93.8,Texas,48403,1
109909,77903,1,Victoria,Victoria County,,,Texas,48469,303
110362,77399,1,Livingston,Polk County,,,Texas,48373,273
110386,78373,1,Port Aransas,Nueces County,27.8,-97.2,Texas,48355,1111
110705,79086,1,Sunray,Moore County,35.8,-101.8,Texas,48341,144
110783,76531,1,Hamilton,Hamilton County,31.7,-98.2,Texas,48193,5
111106,75599,1,Texarkana,Bowie County,,,Texas,48037,668
111304,75470,1,Petty,Lamar County,33.6,-95.81,Texas,48277,210
111452,78480,1,Corpus Christi,Nueces County,,,Texas,48355,1111
111576,76681,1,Richland,Navarro County,31.9,-96.4,Texas,48349,228
111599,75017,1,Irving,Dallas County,,,Texas,48113,7399
111601,79367,1,Smyer,Hockley County,33.6,-102.3,Texas,48219,102
111703,79830,1,Alpine,Brewster County,30.0,-103.4,Texas,48043,1
111896,77005,3,Houston,Harris County,29.72,-95.42,Texas,48201,10175
112074,78959,1,Waelder,Gonzales County,29.7,-97.3,Texas,48177,90
112268,77206,1,Houston,Harris County,,,Texas,48201,10175
112271,76530,1,Granger,Williamson County,30.7,-97.4,Texas,48491,729
112528,78076,1,Zapata,Zapata County,26.9,-99.2,Texas,48505,1
112544,79918,3,Fort Bliss,El Paso County,,,Texas,48141,2140
112646,76803,1,Brownwood,Brown County,,,Texas,48049,191
112708,77983,1,Seadrift,Calhoun County,28.4,-96.6,Texas,48057,80
112740,78701,1,Austin,Travis County,30.27,-97.74,Texas,48453,1093
112747,76472,1,Santo,Palo Pinto County,32.6,-98.2,Texas,48363,180
112795,76380,1,Seymour,Baylor County,33.6,-99.3,Texas,48023,1
113037,88562,1,El Paso,El Paso County,,,Texas,48141,2140
113259,77565,1,Kemah,Galveston County,29.53,-95.03,Texas,48167,822
113273,79025,1,Dawn,Deaf Smith County,35.0,-102.6,Texas,48117,52
113276,78383,1,Sandia,Jim Wells County,28.1,-98.0,Texas,48249,127
113423,78361,1,Hebbronville,Jim Hogg County,27.0,-98.9,Texas,48247,1
113442,75713,1,Tyler,Smith County,,,Texas,48423,1191
113561,78738,2,Austin,Travis County,30.31,-97.98,Texas,48453,1093
113571,75448,2,Klondike,Delta County,33.32,-95.8,Texas,48119,13
113743,77982,1,Port O Connor,Calhoun County,28.44,-96.43,Texas,48057,80
113838,78725,2,Austin,Travis County,30.25,-97.62,Texas,48453,1093
113965,78736,2,Austin,Travis County,30.24,-97.89,Texas,48453,1093
114093,77027,2,Houston,Harris County,29.74,-95.45,Texas,48201,10175
114142,79529,3,Knox City,Knox County,33.6,-99.8,Texas,48275,3
