,Zipcode,Score,City,County,Lat,Long,State,id,CountyScore
14943,30635,2,Elberton,Elbert County,34.1,-82.8,Georgia,13105,110
14992,30641,1,Good Hope,Walton County,33.78,-83.57,Georgia,13297,711
14993,30642,3,Greensboro,Greene County,33.5,-83.2,Georgia,13133,74
15018,30643,3,Hartwell,Hart County,34.4,-82.9,Georgia,13147,111
15073,30646,1,Hull,Madison County,34.08,-83.31,Georgia,13195,80
15085,30648,1,Lexington,Oglethorpe County,33.9,-83.0,Georgia,13221,26
15090,30650,1,Madison,Morgan County,33.6,-83.4,Georgia,13211,140
15155,30655,1,Monroe,Walton County,33.8,-83.7,Georgia,13297,711
15336,30656,3,Monroe,Walton County,33.9,-83.7,Georgia,13297,711
15392,30660,2,Rayle,Wilkes County,33.8,-82.9,Georgia,13317,40
15394,30662,1,Royston,Franklin County,34.3,-83.1,Georgia,13119,72
15407,30663,2,Rutledge,Morgan County,33.6,-83.6,Georgia,13211,140
15409,30665,1,Siloam,Greene County,33.5,-83.2,Georgia,13133,74
15411,30666,1,Statham,Barrow County,33.96,-83.58,Georgia,13013,292
15421,30667,1,Stephens,Oglethorpe County,33.8,-83.2,Georgia,13221,26
15423,30668,1,Tignall,Wilkes County,33.9,-82.7,Georgia,13317,40
15425,30669,1,Union Point,Greene County,33.7,-83.1,Georgia,13133,74
15435,30673,2,Washington,Wilkes County,33.7,-82.7,Georgia,13317,40
15451,30677,1,Watkinsville,Oconee County,33.8,-83.4,Georgia,13219,39
15458,30678,1,White Plains,Greene County,33.5,-83.1,Georgia,13133,74
15460,30680,2,Winder,Barrow County,34.0,-83.7,Georgia,13013,292
15558,30683,1,Winterville,Clarke County,33.93,-83.26,Georgia,13059,632
15571,30701,2,Calhoun,Gordon County,34.5,-85.0,Georgia,13129,253
15659,30705,2,Chatsworth,Murray County,34.7,-84.8,Georgia,13213,97
15709,30707,3,Chickamauga,Walker County,34.8,-85.3,Georgia,13295,390
15740,30708,1,Cisco,Murray County,34.96,-84.66,Georgia,13213,97
15741,30710,1,Cohutta,Whitfield County,34.94,-84.91,Georgia,13313,382
15750,30711,2,Crandall,Murray County,34.9,-84.7,Georgia,13213,97
15754,30720,1,Dalton,Whitfield County,34.8,-85.0,Georgia,13313,382
15804,30721,1,Dalton,Whitfield County,34.8,-84.9,Georgia,13313,382
15917,30722,2,Dalton,Whitfield County,,,Georgia,13313,382
15918,30725,1,Flintstone,Walker County,34.93,-85.36,Georgia,13295,390
15924,30728,3,La Fayette,Walker County,34.7,-85.2,Georgia,13295,390
15999,30730,2,Lyerly,Chattooga County,34.38,-85.41,Georgia,13055,179
16003,30731,2,Menlo,Chattooga County,34.6,-85.5,Georgia,13055,179
16006,30732,2,Oakman,Gordon County,,,Georgia,13129,253
16007,30733,2,Plainville,Gordon County,34.42,-85.05,Georgia,13129,253
16014,30734,1,Ranger,Gordon County,34.5,-84.7,Georgia,13129,253
16023,30735,2,Resaca,Gordon County,34.6,-84.9,Georgia,13129,253
16039,30736,1,Ringgold,Catoosa County,34.9,-85.1,Georgia,13047,133
16086,30738,2,Rising Fawn,Dade County,34.8,-85.5,Georgia,13083,62
16099,30739,3,Rock Spring,Walker County,34.8,-85.22,Georgia,13295,390
16104,30740,1,Rocky Face,Whitfield County,34.76,-85.09,Georgia,13313,382
16118,30741,1,Rossville,Walker County,34.94,-85.27,Georgia,13295,390
16225,30742,1,Fort Oglethorpe,Catoosa County,34.95,-85.24,Georgia,13047,133
16258,30746,1,Sugar Valley,Gordon County,34.6,-85.0,Georgia,13129,253
16265,30747,3,Summerville,Chattooga County,34.5,-85.3,Georgia,13055,179
16326,30750,1,Lookout Mountain,Walker County,34.94,-85.39,Georgia,13295,390
16328,30752,2,Trenton,Dade County,34.9,-85.5,Georgia,13083,62
16344,30753,1,Trion,Chattooga County,34.59,-85.28,Georgia,13055,179
16379,30755,2,Tunnel Hill,Whitfield County,34.86,-85.04,Georgia,13313,382
16405,30757,1,Wildwood,Dade County,34.93,-85.44,Georgia,13083,62
16408,30802,2,Appling,Columbia County,33.6,-82.3,Georgia,13073,483
16418,30803,3,Avera,Jefferson County,33.2,-82.6,Georgia,13163,118
16421,30805,2,Blythe,Richmond County,33.3,-82.2,Georgia,13245,1482
16429,30808,2,Dearing,McDuffie County,33.39,-82.38,Georgia,13189,201
16439,30809,1,Evans,Columbia County,33.56,-82.16,Georgia,13073,483
16478,30810,1,Gibson,Glascock County,33.2,-82.6,Georgia,13125,3
16479,30813,1,Grovetown,Columbia County,33.47,-82.22,Georgia,13073,483
16584,30814,1,Harlem,Columbia County,33.43,-82.31,Georgia,13073,483
16604,30815,2,Hephzibah,Richmond County,33.3,-82.1,Georgia,13245,1482
16750,30816,2,Keysville,Burke County,33.2,-82.1,Georgia,13033,182
16756,30817,2,Lincolnton,Lincoln County,33.8,-82.4,Georgia,13181,14
16763,30818,2,Matthews,Jefferson County,33.26,-82.33,Georgia,13163,118
16767,30820,2,Mitchell,Glascock County,33.2,-82.7,Georgia,13125,3
16768,30821,2,Norwood,Warren County,33.5,-82.7,Georgia,13301,32
16773,30822,2,Perkins,Jenkins County,32.9,-81.9,Georgia,13165,45
16774,30823,3,Stapleton,Jefferson County,33.2,-82.4,Georgia,13163,118
16777,30824,3,Thomson,McDuffie County,33.5,-82.5,Georgia,13189,201
16873,30828,1,Warrenton,Warren County,33.4,-82.7,Georgia,13301,32
16885,30830,2,Waynesboro,Burke County,33.1,-82.0,Georgia,13033,182
16967,30833,3,Wrens,Jefferson County,33.2,-82.4,Georgia,13163,118
16985,30901,2,Augusta,Richmond County,33.43,-81.96,Georgia,13245,1482
17065,30903,3,Augusta,Columbia County,33.43,-81.96,Georgia,13073,483
17067,30904,1,Augusta,Richmond County,33.48,-82.02,Georgia,13245,1482
17149,30905,2,Augusta,Richmond County,33.4,-82.17,Georgia,13245,1482
17153,30906,2,Augusta,Richmond County,33.3,-82.0,Georgia,13245,1482
17484,30907,3,Augusta,Columbia County,33.53,-82.09,Georgia,13073,483
17572,30909,1,Augusta,Richmond County,33.48,-82.1,Georgia,13245,1482
17764,30914,1,Augusta,Richmond County,,,Georgia,13245,1482
17765,30916,3,Augusta,Richmond County,,,Georgia,13245,1482
17766,30919,2,Augusta,Richmond County,,,Georgia,13245,1482
17768,31001,3,Abbeville,Wilcox County,32.0,-83.3,Georgia,13315,38
17775,31002,1,Adrian,Emanuel County,32.6,-82.6,Georgia,13107,312
17780,31005,1,Bonaire,Houston County,32.5,-83.6,Georgia,13153,876
17814,31006,1,Butler,Taylor County,32.6,-84.3,Georgia,13269,10
17815,31007,3,Byromville,Dooly County,32.2,-83.9,Georgia,13093,37
17817,31008,1,Byron,Peach County,32.6,-83.8,Georgia,13225,111
17843,31009,2,Cadwell,Laurens County,32.3,-83.0,Georgia,13175,257
17844,31011,1,Chauncey,Dodge County,32.1,-83.1,Georgia,13091,241
17848,31012,1,Chester,Dodge County,32.4,-83.2,Georgia,13091,241
17856,31014,1,Cochran,Bleckley County,32.4,-83.3,Georgia,13023,111
17913,31015,2,Cordele,Crisp County,31.9,-83.8,Georgia,13081,221
18046,31016,2,Culloden,Monroe County,32.8,-84.1,Georgia,13207,124
18050,31017,1,Danville,Twiggs County,32.6,-83.2,Georgia,13289,34
18053,31018,2,Davisboro,Washington County,33.0,-82.6,Georgia,13303,166
18062,31019,2,Dexter,Laurens County,32.42,-83.05,Georgia,13175,257
18069,31020,3,Dry Branch,Twiggs County,32.6,-83.5,Georgia,13289,34
18075,31021,1,Dublin,Laurens County,32.5,-82.9,Georgia,13175,257
18171,31022,2,Dudley,Laurens County,32.5,-83.1,Georgia,13175,257
18173,31023,2,Eastman,Dodge County,32.2,-83.2,Georgia,13091,241
18293,31024,1,Eatonton,Putnam County,33.3,-83.3,Georgia,13237,197
18399,31025,3,Elko,Houston County,32.3,-83.7,Georgia,13153,876
18401,31026,2,Eatonton,Putnam County,,,Georgia,13237,197
18402,31027,2,East Dublin,Laurens County,32.6,-82.8,Georgia,13175,257
18426,31028,3,Centerville,Houston County,32.63,-83.69,Georgia,13153,876
18441,31029,1,Forsyth,Monroe County,33.0,-83.9,Georgia,13207,124
18499,31030,1,Fort Valley,Peach County,32.6,-83.9,Georgia,13225,111
18533,31031,1,Gordon,Wilkinson County,32.9,-83.3,Georgia,13319,36
18546,31032,2,Gray,Jones County,33.0,-83.6,Georgia,13169,15
18554,31033,3,Haddock,Jones County,33.1,-83.5,Georgia,13169,15
18555,31034,2,Hardwick,Baldwin County,,,Georgia,13009,265
18557,31035,1,Harrison,Washington County,32.86,-82.71,Georgia,13303,166
18561,31036,3,Hawkinsville,Pulaski County,32.3,-83.5,Georgia,13235,71
18598,31037,2,Helena,Telfair County,32.1,-82.9,Georgia,13271,114
18606,31038,3,Hillsboro,Jasper County,33.2,-83.6,Georgia,13159,60
18607,31039,2,Howard,Taylor County,32.596,-84.382,Georgia,13269,10
18609,31040,2,Dublin,Laurens County,,,Georgia,13175,257
18610,31042,2,Irwinton,Wilkinson County,32.77,-83.18,Georgia,13319,36
18612,31044,2,Jeffersonville,Twiggs County,32.7,-83.4,Georgia,13289,34
18621,31046,1,Juliette,Monroe County,33.0,-83.8,Georgia,13207,124
18629,31047,3,Kathleen,Houston County,32.48,-83.64,Georgia,13153,876
18643,31049,1,Kite,Johnson County,32.7,-82.5,Georgia,13167,42
18648,31050,1,Knoxville,Crawford County,32.74,-83.95,Georgia,13079,23
18649,31052,1,Lizella,Bibb County,32.78,-83.85,Georgia,13021,1092
18660,31054,1,Mc Intyre,Wilkinson County,32.89,-83.21,Georgia,13319,36
18662,31055,3,Mc Rae,Telfair County,32.0,-82.8,Georgia,13271,114
18687,31057,1,Marshallville,Macon County,32.4,-83.9,Georgia,13193,36
18693,31060,3,Milan,Telfair County,32.0,-83.1,Georgia,13271,114
18701,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,265
18844,31063,1,Montezuma,Macon County,32.3,-83.9,Georgia,13193,36
18858,31064,3,Monticello,Jasper County,33.3,-83.7,Georgia,13159,60
18872,31065,1,Montrose,Laurens County,32.57,-83.15,Georgia,13175,257
18878,31066,1,Musella,Crawford County,32.8,-84.0,Georgia,13079,23
18882,31068,2,Oglethorpe,Macon County,32.3,-84.1,Georgia,13193,36
18886,31069,2,Perry,Houston County,32.4,-83.7,Georgia,13153,876
18953,31070,1,Pinehurst,Dooly County,32.2,-83.8,Georgia,13093,37
18956,31071,2,Pineview,Wilcox County,32.1,-83.5,Georgia,13315,38
18959,31072,1,Pitts,Wilcox County,32.0,-83.6,Georgia,13315,38
18961,31075,1,Rentz,Laurens County,32.4,-83.0,Georgia,13175,257
18965,31076,2,Reynolds,Taylor County,32.6,-84.1,Georgia,13269,10
18968,31077,2,Rhine,Dodge County,32.0,-83.2,Georgia,13091,241
18969,31078,3,Roberta,Crawford County,32.7,-84.1,Georgia,13079,23
18976,31079,1,Rochelle,Wilcox County,31.9,-83.4,Georgia,13315,38
18986,31082,1,Sandersville,Washington County,33.0,-82.9,Georgia,13303,166
19030,31085,2,Shady Dale,Jasper County,33.42,-83.63,Georgia,13159,60
19034,31086,3,Smarr,Monroe County,,,Georgia,13207,124
19035,31087,1,Sparta,Hancock County,33.3,-83.0,Georgia,13141,43
19061,31088,2,Warner Robins,Houston County,32.58,-83.65,Georgia,13153,876
19260,31089,3,Tennille,Washington County,32.9,-82.8,Georgia,13303,166
19286,31090,1,Toomsboro,Wilkinson County,32.8,-83.1,Georgia,13319,36
19291,31091,1,Unadilla,Dooly County,32.2,-83.7,Georgia,13093,37
19296,31092,2,Vienna,Dooly County,32.1,-83.8,Georgia,13093,37
19307,31093,2,Warner Robins,Houston County,32.65,-83.65,Georgia,13153,876
19473,31094,3,Warthen,Washington County,33.1,-82.8,Georgia,13303,166
19478,31095,2,Warner Robins,Houston County,,,Georgia,13153,876
19479,31096,2,Wrightsville,Johnson County,32.7,-82.8,Georgia,13167,42
19495,31097,1,Yatesville,Upson County,32.9,-84.1,Georgia,13293,116
19498,31098,2,Warner Robins,Houston County,32.62,-83.57,Georgia,13153,876
19501,31201,1,Macon,Bibb County,32.81,-83.62,Georgia,13021,1092
19523,31204,2,Macon,Bibb County,32.86,-83.67,Georgia,13021,1092
19661,31205,1,Macon,Bibb County,,,Georgia,13021,1092
19662,31206,2,Macon,Bibb County,32.8,-83.69,Georgia,13021,1092
19849,31207,1,Macon,Bibb County,32.829,-83.651,Georgia,13021,1092
19851,31208,1,Macon,Bibb County,,,Georgia,13021,1092
19852,31210,3,Macon,Bibb County,32.9,-83.75,Georgia,13021,1092
19916,31211,3,Macon,Bibb County,32.9,-83.6,Georgia,13021,1092
19991,31216,3,Macon,Bibb County,32.73,-83.69,Georgia,13021,1092
20011,31217,3,Macon,Bibb County,32.8,-83.5,Georgia,13021,1092
20088,31220,1,Macon,Bibb County,32.88,-83.81,Georgia,13021,1092
20104,31221,2,Macon,Bibb County,,,Georgia,13021,1092
20106,31301,2,Allenhurst,Liberty County,31.77,-81.62,Georgia,13179,412
20121,31302,1,Bloomingdale,Effingham County,32.11,-81.34,Georgia,13103,264
20133,31303,1,Clyo,Effingham County,32.5,-81.3,Georgia,13103,264
20134,31304,1,Crescent,McIntosh County,31.5,-81.33,Georgia,13191,54
20137,31305,1,Darien,McIntosh County,31.4,-81.4,Georgia,13191,54
20152,31307,3,Eden,Effingham County,32.174,-81.396,Georgia,13103,264
20153,31308,1,Ellabell,Bryan County,32.2,-81.5,Georgia,13029,76
20160,31309,3,Fleming,Liberty County,31.9,-81.45,Georgia,13179,412
20164,31310,1,Hinesville,Liberty County,,,Georgia,13179,412
20168,31312,3,Guyton,Effingham County,32.3,-81.4,Georgia,13103,264
20196,31313,1,Hinesville,Liberty County,31.9,-81.6,Georgia,13179,412
20376,31315,2,Fort Stewart,Liberty County,31.89,-81.6,Georgia,13179,412
20382,31316,1,Ludowici,Long County,31.8,-81.7,Georgia,13183,70
20420,31319,3,Meridian,McIntosh County,,,Georgia,13191,54
20421,31320,2,Midway,Liberty County,31.8,-81.4,Georgia,13179,412
20436,31321,1,Pembroke,Bryan County,32.2,-81.7,Georgia,13029,76
20452,31322,2,Pooler,Chatham County,32.11,-81.25,Georgia,13051,1444
20517,31323,3,Riceboro,Liberty County,31.7,-81.4,Georgia,13179,412
20521,31324,2,Richmond Hill,Bryan County,31.9,-81.3,Georgia,13029,76
20539,31326,2,Rincon,Effingham County,32.3,-81.2,Georgia,13103,264
20601,31328,1,Tybee Island,Chatham County,32.01,-80.88,Georgia,13051,1444
20602,31329,2,Springfield,Effingham County,32.4,-81.3,Georgia,13103,264
20626,31331,2,Townsend,McIntosh County,31.5,-81.4,Georgia,13191,54
20639,31401,2,Savannah,Chatham County,32.07,-81.09,Georgia,13051,1444
20678,31403,1,Savannah,Chatham County,,,Georgia,13051,1444
20681,31404,2,Savannah,Chatham County,32.05,-81.03,Georgia,13051,1444
20807,31405,2,Savannah,Chatham County,32.04,-81.17,Georgia,13051,1444
20919,31406,3,Savannah,Chatham County,31.97,-81.08,Georgia,13051,1444
21034,31407,3,Savannah,Chatham County,32.18,-81.18,Georgia,13051,1444
21098,31408,3,Savannah,Chatham County,32.12,-81.18,Georgia,13051,1444
21120,31409,1,Savannah,Chatham County,32.02,-81.15,Georgia,13051,1444
21121,31410,1,Savannah,Chatham County,32.01,-80.95,Georgia,13051,1444
21128,31412,2,Savannah,Chatham County,,,Georgia,13051,1444
21129,31414,3,Savannah,Chatham County,,,Georgia,13051,1444
21133,31415,2,Savannah,Chatham County,32.08,-81.13,Georgia,13051,1444
21179,31416,2,Savannah,Chatham County,,,Georgia,13051,1444
21182,31418,2,Savannah,Chatham County,,,Georgia,13051,1444
21183,31419,2,Savannah,Chatham County,32.0,-81.2,Georgia,13051,1444
21365,31420,1,Savannah,Chatham County,,,Georgia,13051,1444
21368,31501,1,Waycross,Ware County,31.24,-82.36,Georgia,13299,293
21456,31502,3,Waycross,Ware County,,,Georgia,13299,293
21458,31503,1,Waycross,Ware County,31.1,-82.4,Georgia,13299,293
21519,31510,1,Alma,Bacon County,31.6,-82.5,Georgia,13005,28
21535,31512,1,Ambrose,Coffee County,31.6,-83.0,Georgia,13069,565
21542,31513,2,Baxley,Appling County,31.8,-82.3,Georgia,13001,160
21623,31516,2,Blackshear,Pierce County,31.3,-82.2,Georgia,13229,85
21662,31518,1,Bristol,Appling County,31.51,-82.17,Georgia,13001,160
21663,31519,1,Broxton,Coffee County,31.7,-82.9,Georgia,13069,565
21671,31520,2,Brunswick,Glynn County,31.18,-81.48,Georgia,13127,439
21790,31521,1,Brunswick,Glynn County,,,Georgia,13127,439
21791,31522,3,Saint Simons Island,Glynn County,31.2,-81.4,Georgia,13127,439
21792,31523,2,Brunswick,Glynn County,31.2,-81.6,Georgia,13127,439
21813,31525,1,Brunswick,Glynn County,31.3,-81.5,Georgia,13127,439
21910,31532,2,Denton,Jeff Davis County,31.7,-82.7,Georgia,13161,184
21911,31533,3,Douglas,Coffee County,31.5,-82.8,Georgia,13069,565
22086,31534,1,Douglas,Coffee County,,,Georgia,13069,565
22089,31535,1,Douglas,Coffee County,31.5,-82.8,Georgia,13069,565
22173,31537,3,Folkston,Charlton County,30.9,-82.0,Georgia,13049,46
22182,31539,2,Hazlehurst,Jeff Davis County,31.8,-82.6,Georgia,13161,184
22288,31542,1,Hoboken,Brantley County,31.1,-82.2,Georgia,13025,55
22297,31543,1,Hortense,Brantley County,31.4,-81.8,Georgia,13025,55
22305,31544,2,Jacksonville,Telfair County,31.9,-82.9,Georgia,13271,114
22306,31545,2,Jesup,Wayne County,31.7,-82.0,Georgia,13305,292
22422,31546,1,Jesup,Wayne County,31.5,-81.8,Georgia,13305,292
22457,31548,2,Kingsland,Camden County,30.8,-81.7,Georgia,13039,284
22531,31549,1,Lumber City,Telfair County,31.9,-82.8,Georgia,13271,114
22549,31551,1,Mershon,Pierce County,31.5,-82.3,Georgia,13229,85
22551,31552,2,Millwood,Ware County,31.3,-82.6,Georgia,13299,293
22552,31553,2,Nahunta,Brantley County,31.2,-82.0,Georgia,13025,55
22559,31554,1,Nicholls,Coffee County,31.5,-82.6,Georgia,13069,565
22587,31555,2,Odum,Wayne County,31.7,-82.1,Georgia,13305,292
22595,31557,2,Patterson,Pierce County,31.4,-82.1,Georgia,13229,85
22599,31558,3,Saint Marys,Camden County,30.8,-81.5,Georgia,13039,284
22664,31560,1,Screven,Wayne County,31.5,-82.0,Georgia,13305,292
22674,31562,1,Saint George,Charlton County,30.7,-82.2,Georgia,13049,46
22684,31563,1,Surrency,Appling County,31.7,-82.2,Georgia,13001,160
22690,31565,3,Waverly,Camden County,31.1,-81.7,Georgia,13039,284
22691,31566,2,Waynesville,Brantley County,31.2,-81.8,Georgia,13025,55
22695,31567,2,West Green,Coffee County,31.62,-82.7,Georgia,13069,565
22698,31568,2,White Oak,Camden County,31.0,-81.8,Georgia,13039,284
22700,31569,3,Woodbine,Camden County,30.9,-81.6,Georgia,13039,284
22713,31601,2,Valdosta,Lowndes County,30.8,-83.4,Georgia,13185,875
22911,31602,2,Valdosta,Lowndes County,30.9,-83.3,Georgia,13185,875
23103,31603,1,Valdosta,Lowndes County,,,Georgia,13185,875
23105,31605,3,Valdosta,Lowndes County,30.95,-83.23,Georgia,13185,875
23160,31606,1,Valdosta,Lowndes County,30.8,-83.2,Georgia,13185,875
23171,31620,1,Adel,Cook County,31.1,-83.4,Georgia,13075,164
23228,31622,1,Alapaha,Berrien County,31.4,-83.2,Georgia,13019,96
23230,31624,1,Axson,Atkinson County,31.3,-82.7,Georgia,13003,53
23231,31625,2,Barney,Brooks County,31.01,-83.53,Georgia,13027,30
23235,31626,1,Boston,Thomas County,30.8,-83.8,Georgia,13275,290
23248,31627,1,Cecil,Cook County,31.1,-83.4,Georgia,13075,164
23251,31629,1,Dixie,Brooks County,30.8,-83.7,Georgia,13027,30
23252,31632,2,Hahira,Lowndes County,31.0,-83.4,Georgia,13185,875
23277,31634,1,Homerville,Clinch County,31.0,-82.7,Georgia,13065,16
23287,31635,3,Lakeland,Lanier County,31.1,-83.1,Georgia,13173,21
23296,31636,2,Lake Park,Lowndes County,30.7,-83.1,Georgia,13185,875
23303,31637,1,Lenox,Cook County,31.3,-83.4,Georgia,13075,164
23316,31638,1,Morven,Brooks County,30.92,-83.5,Georgia,13027,30
23318,31639,2,Nashville,Berrien County,31.2,-83.2,Georgia,13019,96
23343,31642,1,Pearson,Atkinson County,31.3,-82.9,Georgia,13003,53
23356,31643,3,Quitman,Brooks County,30.8,-83.6,Georgia,13027,30
23364,31645,1,Ray City,Berrien County,31.06,-83.23,Georgia,13019,96
23386,31647,1,Sparks,Cook County,31.2,-83.42,Georgia,13075,164
23410,31649,2,Stockton,Lanier County,30.92,-83.0,Georgia,13173,21
23411,31650,1,Willacoochee,Atkinson County,31.3,-83.0,Georgia,13003,53
23428,31698,2,Valdosta,Lowndes County,30.866,-83.288,Georgia,13185,875
23429,31701,2,Albany,Dougherty County,31.58,-84.15,Georgia,13095,912
23538,31702,2,Albany,Dougherty County,,,Georgia,13095,912
23540,31705,3,Albany,Dougherty County,31.5,-84.0,Georgia,13095,912
23716,31706,2,Albany,Dougherty County,,,Georgia,13095,912
23717,31707,2,Albany,Dougherty County,31.59,-84.21,Georgia,13095,912
23843,31708,1,Albany,Dougherty County,,,Georgia,13095,912
23845,31709,1,Americus,Sumter County,32.0,-84.1,Georgia,13261,311
23947,31712,1,Arabi,Crisp County,31.8,-83.7,Georgia,13081,221
23949,31714,2,Ashburn,Turner County,31.7,-83.7,Georgia,13287,88
23984,31716,2,Baconton,Mitchell County,31.4,-84.1,Georgia,13205,187
23992,31719,2,Americus,Sumter County,32.0,-84.3,Georgia,13261,311
24053,31720,1,Barwick,Thomas County,30.893,-83.739,Georgia,13275,290
24054,31721,2,Albany,Dougherty County,31.5,-84.3,Georgia,13095,912
24130,31722,1,Berlin,Colquitt County,31.069,-83.623,Georgia,13071,254
24131,31727,3,Brookfield,Tift County,,,Georgia,13277,326
24132,31730,2,Camilla,Mitchell County,31.2,-84.3,Georgia,13205,187
24188,31735,2,Cobb,Sumter County,31.97,-83.98,Georgia,13261,311
24190,31738,3,Coolidge,Thomas County,31.01,-83.87,Georgia,13275,290
24197,31743,2,De Soto,Sumter County,31.9,-84.0,Georgia,13261,311
24198,31744,2,Doerun,Colquitt County,31.3,-83.9,Georgia,13071,254
24202,31747,2,Ellenton,Colquitt County,31.177,-83.587,Georgia,13071,254
24206,31749,1,Enigma,Berrien County,31.4,-83.33,Georgia,13019,96
24213,31750,1,Fitzgerald,Ben Hill County,31.7,-83.2,Georgia,13017,279
24356,31757,1,Thomasville,Thomas County,30.9,-83.9,Georgia,13275,290
24376,31758,1,Thomasville,Thomas County,,,Georgia,13275,290
24377,31763,3,Leesburg,Lee County,31.7,-84.1,Georgia,13177,93
24425,31764,3,Leslie,Sumter County,32.0,-84.1,Georgia,13261,311
24433,31765,2,Meigs,Thomas County,31.1,-84.0,Georgia,13275,290
24441,31768,1,Moultrie,Colquitt County,31.2,-83.8,Georgia,13071,254
24518,31771,2,Norman Park,Colquitt County,31.3,-83.6,Georgia,13071,254
24536,31773,2,Ochlocknee,Thomas County,31.0,-84.1,Georgia,13275,290
24541,31774,2,Ocilla,Irwin County,31.6,-83.3,Georgia,13155,72
24574,31775,2,Omega,Tift County,31.34,-83.61,Georgia,13277,326
24582,31778,1,Pavo,Thomas County,31.0,-83.7,Georgia,13275,290
24590,31779,1,Pelham,Mitchell County,31.1,-84.2,Georgia,13205,187
24630,31780,2,Plains,Sumter County,32.0,-84.4,Georgia,13261,311
24632,31781,3,Poulan,Worth County,31.5,-83.8,Georgia,13321,183
24636,31782,2,Putney,Dougherty County,,,Georgia,13095,912
24637,31784,2,Sale City,Mitchell County,31.25,-84.05,Georgia,13205,187
24641,31787,3,Smithville,Lee County,31.9,-84.2,Georgia,13177,93
24643,31788,1,Moultrie,Colquitt County,31.1,-83.7,Georgia,13071,254
24669,31789,2,Sumner,Worth County,31.5,-83.7,Georgia,13321,183
24674,31790,3,Sycamore,Turner County,31.65,-83.56,Georgia,13287,88
24682,31791,1,Sylvester,Worth County,31.5,-83.9,Georgia,13321,183
24765,31792,1,Thomasville,Thomas County,30.8,-84.1,Georgia,13275,290
24865,31793,2,Tifton,Tift County,31.5,-83.6,Georgia,13277,326
24881,31794,2,Tifton,Tift County,31.4,-83.4,Georgia,13277,326
25022,31795,1,Ty Ty,Tift County,31.48,-83.68,Georgia,13277,326
25036,31796,1,Warwick,Worth County,31.8,-83.9,Georgia,13321,183
25040,31798,2,Wray,Irwin County,31.6,-83.1,Georgia,13155,72
25042,31799,1,Thomasville,Thomas County,,,Georgia,13275,290
25043,31801,1,Box Springs,Marion County,32.5,-84.6,Georgia,13197,21
25045,31803,1,Buena Vista,Marion County,32.3,-84.5,Georgia,13197,21
25054,31804,1,Cataula,Harris County,32.65,-84.9,Georgia,13145,58
25056,31805,2,Cusseta,Chattahoochee County,32.29,-84.75,Georgia,13053,17
25064,31806,3,Ellaville,Schley County,32.3,-84.3,Georgia,13249,14
25070,31807,2,Ellerslie,Harris County,32.65,-84.83,Georgia,13145,58
25072,31808,2,Fortson,Harris County,32.64,-85.01,Georgia,13145,58
25074,31811,3,Hamilton,Harris County,32.8,-85.0,Georgia,13145,58
25083,31812,2,Junction City,Talbot County,32.62,-84.45,Georgia,13263,23
25085,31815,1,Lumpkin,Stewart County,32.0,-84.9,Georgia,13259,16
25087,31816,1,Manchester,Meriwether County,32.88,-84.61,Georgia,13199,78
25105,31820,1,Midland,Muscogee County,32.55,-84.84,Georgia,13215,1808
25117,31821,3,Omaha,Stewart County,32.1,-84.9,Georgia,13259,16
25119,31822,1,Pine Mountain,Harris County,32.8,-84.9,Georgia,13145,58
25127,31824,1,Preston,Webster County,32.1,-84.5,Georgia,13307,2
25129,31825,1,Richland,Stewart County,32.1,-84.7,Georgia,13259,16
25135,31826,2,Shiloh,Harris County,32.79,-84.69,Georgia,13145,58
25137,31827,1,Talbotton,Talbot County,32.7,-84.5,Georgia,13263,23
25142,31830,3,Warm Springs,Meriwether County,32.89,-84.73,Georgia,13199,78
25146,31831,2,Waverly Hall,Harris County,32.7,-84.7,Georgia,13145,58
25151,31833,3,West Point,Troup County,32.8,-85.1,Georgia,13285,576
25181,31836,2,Woodland,Talbot County,32.8,-84.5,Georgia,13263,23
25186,31901,1,Columbus,Muscogee County,32.47,-84.98,Georgia,13215,1808
25213,31902,2,Columbus,Muscogee County,,,Georgia,13215,1808
25214,31903,1,Columbus,Muscogee County,32.41,-84.95,Georgia,13215,1808
25410,31904,2,Columbus,Muscogee County,32.54,-85.01,Georgia,13215,1808
25512,31905,1,Fort Benning,Chattahoochee County,32.4,-84.8,Georgia,13053,17
25516,31906,2,Columbus,Muscogee County,32.47,-84.95,Georgia,13215,1808
25672,31907,2,Columbus,Muscogee County,32.48,-84.87,Georgia,13215,1808
26093,31909,2,Columbus,Muscogee County,32.54,-84.92,Georgia,13215,1808
26187,31917,2,Columbus,Muscogee County,,,Georgia,13215,1808
26188,31997,1,Columbus,Muscogee County,,,Georgia,13215,1808
54961,39815,2,Attapulgus,Decatur County,30.75,-84.47,Georgia,13087,231
54971,39817,2,Bainbridge,Decatur County,30.9,-84.6,Georgia,13087,231
55034,39818,2,Bainbridge,Decatur County,,,Georgia,13087,231
55038,39819,1,Bainbridge,Decatur County,30.9,-84.6,Georgia,13087,231
55085,39823,1,Blakely,Early County,31.3,-84.9,Georgia,13099,6
55090,39825,1,Brinson,Decatur County,30.9,-84.7,Georgia,13087,231
55091,39827,2,Cairo,Grady County,31.0,-84.2,Georgia,13131,225
