,Zipcode,Score,City,County,Lat,Long,State,id,CountyScore
60698,48746,3,Millington,Tuscola County,43.3,-83.5,Michigan,26157,118
60702,48748,2,National City,Iosco County,44.3,-83.7,Michigan,26069,94
60707,48749,2,Omer,Arenac County,44.1,-83.9,Michigan,26011,29
60709,48750,2,Oscoda,Iosco County,44.4,-83.5,Michigan,26069,94
60719,48754,2,Owendale,Huron County,43.7,-83.2,Michigan,26063,70
60720,48755,2,Pigeon,Huron County,43.8,-83.3,Michigan,26063,70
60722,48756,1,Prescott,Ogemaw County,44.2,-84.0,Michigan,26129,113
60734,48757,1,Reese,Tuscola County,43.5,-83.7,Michigan,26157,118
60735,48759,2,Sebewaing,Huron County,43.8,-83.4,Michigan,26063,70
60737,48761,2,South Branch,Iosco County,44.5,-83.9,Michigan,26069,94
60738,48763,2,Tawas City,Iosco County,44.2,-83.6,Michigan,26069,94
60758,48766,1,Twining,Arenac County,44.1,-83.9,Michigan,26011,29
60759,48767,3,Unionville,Tuscola County,43.6,-83.5,Michigan,26157,118
60760,48768,2,Vassar,Tuscola County,43.4,-83.6,Michigan,26157,118
60765,48770,1,Whittemore,Iosco County,44.2,-83.8,Michigan,26069,94
60772,48801,2,Alma,Gratiot County,43.4,-84.7,Michigan,26057,94
60795,48808,3,Bath,Clinton County,42.83,-84.44,Michigan,26037,36
60797,48809,1,Belding,Ionia County,43.1,-85.3,Michigan,26067,95
60802,48811,2,Carson City,Montcalm County,43.19,-84.86,Michigan,26117,100
60804,48813,3,Charlotte,Eaton County,42.6,-84.8,Michigan,26045,120
60819,48817,1,Corunna,Shiawassee County,43.0,-84.0,Michigan,26155,115
60821,48818,2,Crystal,Montcalm County,43.27,-84.9,Michigan,26117,100
60822,48820,2,Dewitt,Clinton County,42.9,-84.6,Michigan,26037,36
60823,48821,1,Dimondale,Eaton County,42.64,-84.66,Michigan,26045,120
60825,48823,1,East Lansing,Ingham County,42.76,-84.44,Michigan,26065,348
60840,48825,1,East Lansing,Ingham County,42.732,-84.496,Michigan,26065,348
60841,48827,3,Eaton Rapids,Eaton County,42.5,-84.7,Michigan,26045,120
60845,48829,1,Edmore,Montcalm County,43.4,-85.0,Michigan,26117,100
60847,48831,1,Elsie,Clinton County,43.1,-84.4,Michigan,26037,36
60850,48832,1,Elwell,Gratiot County,43.4,-84.78,Michigan,26057,94
60853,48834,3,Fenwick,Montcalm County,43.1,-85.1,Michigan,26117,100
60855,48836,1,Fowlerville,Livingston County,42.7,-84.1,Michigan,26093,153
60868,48837,3,Grand Ledge,Eaton County,42.8,-84.8,Michigan,26045,120
60873,48838,1,Greenville,Montcalm County,43.2,-85.3,Michigan,26117,100
60895,48840,1,Haslett,Ingham County,42.77,-84.37,Michigan,26065,348
60901,48842,1,Holt,Ingham County,42.63,-84.54,Michigan,26065,348
60908,48843,3,Howell,Livingston County,42.6,-83.9,Michigan,26093,153
60922,48846,1,Ionia,Ionia County,43.0,-85.1,Michigan,26067,95
60961,48847,3,Ithaca,Gratiot County,43.3,-84.6,Michigan,26057,94
60964,48848,2,Laingsburg,Shiawassee County,42.9,-84.4,Michigan,26155,115
60965,48849,1,Lake Odessa,Ionia County,42.8,-85.1,Michigan,26067,95
60970,48850,2,Lakeview,Montcalm County,43.4,-85.3,Michigan,26117,100
60971,48853,2,Maple Rapids,Clinton County,43.1,-84.69,Michigan,26037,36
60972,48855,1,Howell,Livingston County,42.7,-83.9,Michigan,26093,153
60974,48857,1,Morrice,Shiawassee County,42.85,-84.14,Michigan,26155,115
60975,48858,2,Mount Pleasant,Isabella County,43.6,-84.8,Michigan,26073,106
61035,48860,1,Muir,Ionia County,43.04,-84.91,Michigan,26067,95
61036,48864,2,Okemos,Ingham County,42.71,-84.4,Michigan,26065,348
61038,48865,2,Orleans,Ionia County,43.08,-85.11,Michigan,26067,95
61041,48866,1,Ovid,Clinton County,42.99,-84.37,Michigan,26037,36
61042,48867,3,Owosso,Shiawassee County,43.0,-84.2,Michigan,26155,115
61077,48871,2,Perrinton,Gratiot County,43.16,-84.68,Michigan,26057,94
61079,48872,1,Perry,Shiawassee County,42.8,-84.2,Michigan,26155,115
61087,48873,2,Pewamo,Ionia County,43.0,-84.8,Michigan,26067,95
61088,48875,1,Portland,Ionia County,42.9,-84.9,Michigan,26067,95
61093,48876,1,Potterville,Eaton County,42.65,-84.73,Michigan,26045,120
61104,48877,1,Riverdale,Gratiot County,43.4,-84.8,Michigan,26057,94
61109,48879,1,Saint Johns,Clinton County,43.0,-84.6,Michigan,26037,36
61121,48880,1,Saint Louis,Gratiot County,43.5,-84.6,Michigan,26057,94
61129,48881,1,Saranac,Ionia County,42.9,-85.2,Michigan,26067,95
61130,48884,2,Sheridan,Montcalm County,43.2,-85.1,Michigan,26117,100
61132,48885,2,Sidney,Montcalm County,43.25,-85.15,Michigan,26117,100
61134,48886,2,Six Lakes,Montcalm County,43.43,-85.16,Michigan,26117,100
61136,48888,1,Stanton,Montcalm County,43.3,-85.1,Michigan,26117,100
61143,48889,2,Sumner,Gratiot County,43.29,-84.8,Michigan,26057,94
61144,48890,2,Sunfield,Eaton County,42.77,-84.97,Michigan,26045,120
61145,48891,2,Vestaburg,Montcalm County,43.4,-84.9,Michigan,26117,100
61150,48892,1,Webberville,Ingham County,42.6,-84.2,Michigan,26065,348
61163,48895,1,Williamston,Ingham County,42.7,-84.3,Michigan,26065,348
61166,48897,1,Woodland,Barry County,42.7,-85.13,Michigan,26015,72
